date,DEPARTAMENTO,PRECTOTCORR,IMERG_PRECTOT,T2M,T2M_MAX,T2M_MIN,RH2M,QV2M,GWETTOP,GWETROOT,ALLSKY_SFC_SW_DWN,WS2M
2025-08-17,HUILA,1.7042857142857142,,14.70142857142857,18.802857142857142,11.532857142857143,89.08,11.712857142857143,0.8328571428571429,0.83,12.108333333333334,1.3685714285714285
2025-08-24,HUILA,1.162857142857143,,15.505714285714285,19.488571428571426,12.445714285714287,89.43714285714285,12.407142857142857,0.8171428571428571,0.8071428571428572,12.688571428571427,1.512857142857143
2025-08-31,HUILA,3.2971428571428567,,14.397142857142857,18.517142857142858,11.482857142857142,90.10142857142857,11.59142857142857,0.812857142857143,0.7971428571428572,11.260000000000002,2.1214285714285714
2025-09-07,HUILA,2.3657142857142857,,14.427142857142858,18.798571428571428,11.20142857142857,88.85428571428572,11.425714285714287,0.8042857142857144,0.7871428571428571,11.508571428571429,1.5299999999999998
2025-09-14,HUILA,0.6699999999999999,,14.874285714285715,19.284285714285716,11.607142857142858,88.52428571428571,11.754285714285714,0.7871428571428571,0.7671428571428571,14.747142857142858,1.9528571428571428
2025-09-21,HUILA,3.172857142857143,,15.107142857142858,19.75,11.522857142857143,87.23285714285714,11.71142857142857,0.7771428571428572,0.7514285714285714,12.765714285714285,1.2714285714285716
2025-09-28,HUILA,1.0485714285714285,,15.361428571428572,20.025714285714287,11.895714285714286,86.7242857142857,11.831428571428571,0.7614285714285715,0.7314285714285714,12.981428571428571,1.6457142857142857
2025-10-05,HUILA,8.888571428571428,,15.042857142857143,18.86285714285714,12.129999999999999,89.46285714285715,11.938571428571427,0.7771428571428572,0.7357142857142858,13.528571428571428,0.9414285714285714
2025-10-12,HUILA,9.835714285714285,,15.411428571428571,18.974285714285713,12.907142857142857,89.60857142857142,12.242857142857144,0.7842857142857144,0.7371428571428572,12.241428571428571,0.7185714285714285
2025-10-19,HUILA,9.777142857142858,,15.62142857142857,19.61285714285714,12.937142857142858,88.54142857142857,12.257142857142856,0.7814285714285715,0.7328571428571429,13.735,0.722857142857143
2025-10-26,HUILA,9.432857142857143,,15.964285714285714,19.732857142857142,13.305714285714286,89.25714285714285,12.638571428571428,0.78,0.7299999999999999,16.298571428571428,0.7314285714285714
2025-11-02,HUILA,14.046000000000001,,15.968,19.372,13.648,90.518,12.824000000000002,0.79,0.738,13.99,0.734
2021-01-03,TOLIMA,6.706666666666667,,22.37,26.76,18.69333333333333,80.39999999999999,15.18,0.7033333333333333,0.6666666666666666,14.306666666666667,0.9566666666666667
2021-01-10,TOLIMA,5.365714285714286,,22.099999999999998,26.627142857142854,18.265714285714285,77.61285714285714,14.382857142857144,0.6842857142857143,0.6514285714285715,15.092857142857143,1.1342857142857141
2021-01-17,TOLIMA,0.5742857142857142,,23.06857142857143,28.45,18.17142857142857,69.66857142857143,13.607142857142858,0.64,0.6228571428571429,18.62142857142857,1.1300000000000001
2021-01-24,TOLIMA,4.785714285714286,,23.08142857142857,28.98428571428571,17.985714285714288,70.66285714285713,13.734285714285715,0.6271428571428571,0.6014285714285714,17.285714285714285,1.0414285714285714
2021-01-31,TOLIMA,1.8614285714285714,,23.437142857142856,28.92142857142857,18.532857142857143,71.09285714285714,14.161428571428571,0.6271428571428571,0.6085714285714285,19.009999999999998,1.0685714285714287
2021-02-07,TOLIMA,5.008571428571429,,23.845714285714287,29.131428571428568,19.692857142857143,71.51142857142858,14.59,0.6171428571428572,0.5942857142857143,16.955714285714286,1.0542857142857143
2021-02-14,TOLIMA,0.7642857142857143,,23.245714285714286,27.90857142857143,19.867142857142856,75.30428571428571,14.93857142857143,0.62,0.6028571428571429,15.370000000000001,0.9257142857142858
2021-02-21,TOLIMA,4.707142857142857,,23.104285714285712,27.914285714285715,19.275714285714287,74.44428571428571,14.587142857142856,0.6385714285714286,0.6142857142857142,14.299999999999999,1.0642857142857143
2021-02-28,TOLIMA,2.9071428571428575,,24.101428571428574,29.38,19.888571428571428,72.06142857142858,14.954285714285716,0.6071428571428571,0.59,15.294285714285715,1.0257142857142856
